contrast_type,evaluation_mode,candidate_pool,system,baseline,metric,n_queries,delta,ci_low,ci_high,p_value,p_value_corrected,significant,first_stage,reranker,depth
cascade_vs_first_stage,talent_to_job,full,qwen3_embedding4->qwen3_embedding8,qwen3_embedding4,hit@1,230,0.008695652173913044,-0.02608695652173913,0.043478260869565216,0.7214,1.0,False,qwen3_embedding4,qwen3_embedding8,100
cascade_vs_first_stage,talent_to_job,full,qwen3_embedding4->qwen4,qwen3_embedding4,hit@1,230,0.05652173913043478,0.008695652173913044,0.10434782608695652,0.0246,1.0,False,qwen3_embedding4,qwen4,10
cascade_vs_first_stage,talent_to_job,full,qwen3_embedding4->qwen4,qwen3_embedding4,hit@1,230,0.05652173913043478,0.008695652173913044,0.10434782608695652,0.0249,1.0,False,qwen3_embedding4,qwen4,20
cascade_vs_first_stage,talent_to_job,full,qwen3_embedding4->qwen4,qwen3_embedding4,hit@1,230,0.05217391304347826,0.004347826086956522,0.1,0.042,1.0,False,qwen3_embedding4,qwen4,50
cascade_vs_first_stage,talent_to_job,full,qwen3_embedding4->qwen4,qwen3_embedding4,hit@1,230,0.04782608695652174,0.0,0.09565217391304348,0.0622,1.0,False,qwen3_embedding4,qwen4,100
cascade_vs_first_stage,talent_to_job,full,qwen3_embedding4->qwen8,qwen3_embedding4,hit@1,230,0.05652173913043478,0.013043478260869565,0.10434782608695652,0.0176,1.0,False,qwen3_embedding4,qwen8,10
cascade_vs_first_stage,talent_to_job,full,qwen3_embedding4->qwen8,qwen3_embedding4,hit@1,230,0.07391304347826087,0.02608695652173913,0.12173913043478261,0.0035,1.0,False,qwen3_embedding4,qwen8,20
cascade_vs_first_stage,talent_to_job,full,qwen3_embedding4->qwen8,qwen3_embedding4,hit@1,230,0.06521739130434782,0.017391304347826087,0.11304347826086956,0.0135,1.0,False,qwen3_embedding4,qwen8,50
cascade_vs_first_stage,talent_to_job,full,qwen3_embedding4->qwen8,qwen3_embedding4,hit@1,230,0.05652173913043478,0.008695652173913044,0.10434782608695652,0.0252,1.0,False,qwen3_embedding4,qwen8,100
cascade_vs_first_stage,talent_to_job,full,qwen3_embedding4->sheared_llama,qwen3_embedding4,hit@1,230,-0.021739130434782608,-0.06521739130434782,0.021739130434782608,0.3831,1.0,False,qwen3_embedding4,sheared_llama,10
cascade_vs_first_stage,talent_to_job,full,qwen3_embedding4->sheared_llama,qwen3_embedding4,hit@1,230,-0.0391304347826087,-0.08260869565217391,0.004347826086956522,0.0969,1.0,False,qwen3_embedding4,sheared_llama,20
cascade_vs_first_stage,talent_to_job,full,qwen3_embedding4->sheared_llama,qwen3_embedding4,hit@1,230,-0.043478260869565216,-0.08695652173913043,0.0,0.0577,1.0,False,qwen3_embedding4,sheared_llama,50
cascade_vs_first_stage,talent_to_job,full,qwen3_embedding4->sheared_llama,qwen3_embedding4,hit@1,230,-0.04782608695652174,-0.09130434782608696,-0.004347826086956522,0.0423,1.0,False,qwen3_embedding4,sheared_llama,100
cascade_vs_first_stage,talent_to_job,full,qwen3_embedding4->snowflake,qwen3_embedding4,hit@1,230,-0.017391304347826087,-0.05652173913043478,0.021739130434782608,0.4437,1.0,False,qwen3_embedding4,snowflake,10
cascade_vs_first_stage,talent_to_job,full,qwen3_embedding4->snowflake,qwen3_embedding4,hit@1,230,-0.017391304347826087,-0.05652173913043478,0.021739130434782608,0.4474,1.0,False,qwen3_embedding4,snowflake,20
cascade_vs_first_stage,talent_to_job,full,qwen3_embedding4->snowflake,qwen3_embedding4,hit@1,230,-0.030434782608695653,-0.06521739130434782,0.004347826086956522,0.1374,1.0,False,qwen3_embedding4,snowflake,50
cascade_vs_first_stage,talent_to_job,full,qwen3_embedding4->snowflake,qwen3_embedding4,hit@1,230,-0.030434782608695653,-0.06521739130434782,0.004347826086956522,0.1374,1.0,False,qwen3_embedding4,snowflake,100
cascade_vs_first_stage,talent_to_job,full,qwen3_embedding8->bge,qwen3_embedding8,hit@1,230,-0.06956521739130435,-0.10869565217391304,-0.030434782608695653,0.0004,0.306,False,qwen3_embedding8,bge,10
cascade_vs_first_stage,talent_to_job,full,qwen3_embedding8->bge,qwen3_embedding8,hit@1,230,-0.06956521739130435,-0.11304347826086956,-0.030434782608695653,0.0016,1.0,False,qwen3_embedding8,bge,20
cascade_vs_first_stage,talent_to_job,full,qwen3_embedding8->bge,qwen3_embedding8,hit@1,230,-0.09565217391304348,-0.1391304347826087,-0.05652173913043478,0.0,0.0,True,qwen3_embedding8,bge,50
cascade_vs_first_stage,talent_to_job,full,qwen3_embedding8->bge,qwen3_embedding8,hit@1,230,-0.09565217391304348,-0.1391304347826087,-0.05652173913043478,0.0,0.0,True,qwen3_embedding8,bge,100
cascade_vs_first_stage,talent_to_job,full,qwen3_embedding8->bge-base,qwen3_embedding8,hit@1,230,-0.06956521739130435,-0.11304347826086956,-0.030434782608695653,0.0021,1.0,False,qwen3_embedding8,bge-base,10
cascade_vs_first_stage,talent_to_job,full,qwen3_embedding8->bge-base,qwen3_embedding8,hit@1,230,-0.06521739130434782,-0.11304347826086956,-0.021739130434782608,0.0047,1.0,False,qwen3_embedding8,bge-base,20
cascade_vs_first_stage,talent_to_job,full,qwen3_embedding8->bge-base,qwen3_embedding8,hit@1,230,-0.08695652173913043,-0.13043478260869565,-0.043478260869565216,0.0002,0.1584,False,qwen3_embedding8,bge-base,50
cascade_vs_first_stage,talent_to_job,full,qwen3_embedding8->bge-base,qwen3_embedding8,hit@1,230,-0.08695652173913043,-0.13043478260869565,-0.043478260869565216,0.0003,0.23429999999999998,False,qwen3_embedding8,bge-base,100
cascade_vs_first_stage,talent_to_job,full,qwen3_embedding8->bge-large,qwen3_embedding8,hit@1,230,-0.030434782608695653,-0.0782608695652174,0.017391304347826087,0.2411,1.0,False,qwen3_embedding8,bge-large,10
cascade_vs_first_stage,talent_to_job,full,qwen3_embedding8->bge-large,qwen3_embedding8,hit@1,230,-0.04782608695652174,-0.09565217391304348,0.0,0.0564,1.0,False,qwen3_embedding8,bge-large,20
cascade_vs_first_stage,talent_to_job,full,qwen3_embedding8->bge-large,qwen3_embedding8,hit@1,230,-0.0782608695652174,-0.12173913043478261,-0.03902173913043637,0.0005,0.378,False,qwen3_embedding8,bge-large,50
cascade_vs_first_stage,talent_to_job,full,qwen3_embedding8->bge-large,qwen3_embedding8,hit@1,230,-0.08260869565217391,-0.12608695652173912,-0.0391304347826087,0.0003,0.23429999999999998,False,qwen3_embedding8,bge-large,100
cascade_vs_first_stage,talent_to_job,full,qwen3_embedding8->bm25,qwen3_embedding8,hit@1,230,0.017391304347826087,-0.030434782608695653,0.06521739130434782,0.5353,1.0,False,qwen3_embedding8,bm25,10
cascade_vs_first_stage,talent_to_job,full,qwen3_embedding8->bm25,qwen3_embedding8,hit@1,230,-0.004347826086956522,-0.05217391304347826,0.043478260869565216,0.9319,1.0,False,qwen3_embedding8,bm25,20
cascade_vs_first_stage,talent_to_job,full,qwen3_embedding8->bm25,qwen3_embedding8,hit@1,230,-0.004347826086956522,-0.05217391304347826,0.043478260869565216,0.9258,1.0,False,qwen3_embedding8,bm25,50
cascade_vs_first_stage,talent_to_job,full,qwen3_embedding8->bm25,qwen3_embedding8,hit@1,230,0.0,-0.04782608695652174,0.04782608695652174,1.0,1.0,False,qwen3_embedding8,bm25,100
cascade_vs_first_stage,talent_to_job,full,qwen3_embedding8->jina,qwen3_embedding8,hit@1,230,0.017391304347826087,-0.030434782608695653,0.06521739130434782,0.5467,1.0,False,qwen3_embedding8,jina,10
cascade_vs_first_stage,talent_to_job,full,qwen3_embedding8->jina,qwen3_embedding8,hit@1,230,-0.004347826086956522,-0.05217391304347826,0.043478260869565216,0.9254,1.0,False,qwen3_embedding8,jina,20
cascade_vs_first_stage,talent_to_job,full,qwen3_embedding8->jina,qwen3_embedding8,hit@1,230,-0.030434782608695653,-0.07391304347826087,0.013043478260869565,0.2101,1.0,False,qwen3_embedding8,jina,50
cascade_vs_first_stage,talent_to_job,full,qwen3_embedding8->jina,qwen3_embedding8,hit@1,230,-0.043478260869565216,-0.08695652173913043,-0.004347826086956522,0.0493,1.0,False,qwen3_embedding8,jina,100
cascade_vs_first_stage,talent_to_job,full,qwen3_embedding8->minilm,qwen3_embedding8,hit@1,230,-0.02608695652173913,-0.06521739130434782,0.013043478260869565,0.2563,1.0,False,qwen3_embedding8,minilm,10
cascade_vs_first_stage,talent_to_job,full,qwen3_embedding8->minilm,qwen3_embedding8,hit@1,230,-0.030434782608695653,-0.06956521739130435,0.008695652173913044,0.1668,1.0,False,qwen3_embedding8,minilm,20
cascade_vs_first_stage,talent_to_job,full,qwen3_embedding8->minilm,qwen3_embedding8,hit@1,230,-0.030434782608695653,-0.07391304347826087,0.013043478260869565,0.1895,1.0,False,qwen3_embedding8,minilm,50
cascade_vs_first_stage,talent_to_job,full,qwen3_embedding8->minilm,qwen3_embedding8,hit@1,230,-0.02608695652173913,-0.06956521739130435,0.017391304347826087,0.2766,1.0,False,qwen3_embedding8,minilm,100
cascade_vs_first_stage,talent_to_job,full,qwen3_embedding8->mpnet,qwen3_embedding8,hit@1,230,-0.030434782608695653,-0.07391304347826087,0.008695652173913044,0.1887,1.0,False,qwen3_embedding8,mpnet,10
cascade_vs_first_stage,talent_to_job,full,qwen3_embedding8->mpnet,qwen3_embedding8,hit@1,230,-0.034782608695652174,-0.0782608695652174,0.004347826086956522,0.1217,1.0,False,qwen3_embedding8,mpnet,20
cascade_vs_first_stage,talent_to_job,full,qwen3_embedding8->mpnet,qwen3_embedding8,hit@1,230,-0.0391304347826087,-0.08260869565217391,0.004347826086956522,0.0864,1.0,False,qwen3_embedding8,mpnet,50
cascade_vs_first_stage,talent_to_job,full,qwen3_embedding8->mpnet,qwen3_embedding8,hit@1,230,-0.0391304347826087,-0.08260869565217391,0.004347826086956522,0.0864,1.0,False,qwen3_embedding8,mpnet,100
cascade_vs_first_stage,talent_to_job,full,qwen3_embedding8->qwen,qwen3_embedding8,hit@1,230,0.06521739130434782,0.017391304347826087,0.11304347826086956,0.0101,1.0,False,qwen3_embedding8,qwen,10
cascade_vs_first_stage,talent_to_job,full,qwen3_embedding8->qwen,qwen3_embedding8,hit@1,230,0.04782608695652174,0.0,0.09565217391304348,0.0544,1.0,False,qwen3_embedding8,qwen,20
cascade_vs_first_stage,talent_to_job,full,qwen3_embedding8->qwen,qwen3_embedding8,hit@1,230,0.043478260869565216,-0.004347826086956522,0.08695652173913043,0.0767,1.0,False,qwen3_embedding8,qwen,50
cascade_vs_first_stage,talent_to_job,full,qwen3_embedding8->qwen,qwen3_embedding8,hit@1,230,0.0391304347826087,-0.004347826086956522,0.08260869565217391,0.1099,1.0,False,qwen3_embedding8,qwen,100
cascade_vs_first_stage,talent_to_job,full,qwen3_embedding8->qwen3_embedding,qwen3_embedding8,hit@1,230,-0.004347826086956522,-0.0391304347826087,0.030434782608695653,0.9054,1.0,False,qwen3_embedding8,qwen3_embedding,10
cascade_vs_first_stage,talent_to_job,full,qwen3_embedding8->qwen3_embedding,qwen3_embedding8,hit@1,230,-0.008695652173913044,-0.043478260869565216,0.02608695652173913,0.7235,1.0,False,qwen3_embedding8,qwen3_embedding,20
cascade_vs_first_stage,talent_to_job,full,qwen3_embedding8->qwen3_embedding,qwen3_embedding8,hit@1,230,-0.008695652173913044,-0.04782608695652174,0.030434782608695653,0.7324,1.0,False,qwen3_embedding8,qwen3_embedding,50
cascade_vs_first_stage,talent_to_job,full,qwen3_embedding8->qwen3_embedding,qwen3_embedding8,hit@1,230,-0.017391304347826087,-0.05652173913043478,0.021739130434782608,0.4287,1.0,False,qwen3_embedding8,qwen3_embedding,100
cascade_vs_first_stage,talent_to_job,full,qwen3_embedding8->qwen3_embedding4,qwen3_embedding8,hit@1,230,0.0,-0.034782608695652174,0.034782608695652174,1.0,1.0,False,qwen3_embedding8,qwen3_embedding4,10
cascade_vs_first_stage,talent_to_job,full,qwen3_embedding8->qwen3_embedding4,qwen3_embedding8,hit@1,230,-0.004347826086956522,-0.0391304347826087,0.034782608695652174,0.9066,1.0,False,qwen3_embedding8,qwen3_embedding4,20
cascade_vs_first_stage,talent_to_job,full,qwen3_embedding8->qwen3_embedding4,qwen3_embedding8,hit@1,230,-0.008695652173913044,-0.043478260869565216,0.02608695652173913,0.7214,1.0,False,qwen3_embedding8,qwen3_embedding4,50
cascade_vs_first_stage,talent_to_job,full,qwen3_embedding8->qwen3_embedding4,qwen3_embedding8,hit@1,230,-0.008695652173913044,-0.043478260869565216,0.02608695652173913,0.7214,1.0,False,qwen3_embedding8,qwen3_embedding4,100
cascade_vs_first_stage,talent_to_job,full,qwen3_embedding8->qwen4,qwen3_embedding8,hit@1,230,0.06521739130434782,0.017391304347826087,0.11304347826086956,0.0129,1.0,False,qwen3_embedding8,qwen4,10
cascade_vs_first_stage,talent_to_job,full,qwen3_embedding8->qwen4,qwen3_embedding8,hit@1,230,0.05217391304347826,0.004347826086956522,0.1,0.0456,1.0,False,qwen3_embedding8,qwen4,20
cascade_vs_first_stage,talent_to_job,full,qwen3_embedding8->qwen4,qwen3_embedding8,hit@1,230,0.0391304347826087,-0.008695652173913044,0.08695652173913043,0.1357,1.0,False,qwen3_embedding8,qwen4,50
cascade_vs_first_stage,talent_to_job,full,qwen3_embedding8->qwen4,qwen3_embedding8,hit@1,230,0.0391304347826087,-0.008695652173913044,0.08695652173913043,0.1357,1.0,False,qwen3_embedding8,qwen4,100
cascade_vs_first_stage,talent_to_job,full,qwen3_embedding8->qwen8,qwen3_embedding8,hit@1,230,0.08260869565217391,0.034782608695652174,0.13043478260869565,0.0007,0.5208,False,qwen3_embedding8,qwen8,10
cascade_vs_first_stage,talent_to_job,full,qwen3_embedding8->qwen8,qwen3_embedding8,hit@1,230,0.06086956521739131,0.017391304347826087,0.10434782608695652,0.0104,1.0,False,qwen3_embedding8,qwen8,20
cascade_vs_first_stage,talent_to_job,full,qwen3_embedding8->qwen8,qwen3_embedding8,hit@1,230,0.05217391304347826,0.008695652173913044,0.09565217391304348,0.0292,1.0,False,qwen3_embedding8,qwen8,50
cascade_vs_first_stage,talent_to_job,full,qwen3_embedding8->qwen8,qwen3_embedding8,hit@1,230,0.04782608695652174,0.004347826086956522,0.09130434782608696,0.0446,1.0,False,qwen3_embedding8,qwen8,100
cascade_vs_first_stage,talent_to_job,full,qwen3_embedding8->sheared_llama,qwen3_embedding8,hit@1,230,-0.04782608695652174,-0.09130434782608696,-0.004347826086956522,0.0447,1.0,False,qwen3_embedding8,sheared_llama,10
cascade_vs_first_stage,talent_to_job,full,qwen3_embedding8->sheared_llama,qwen3_embedding8,hit@1,230,-0.04782608695652174,-0.09565217391304348,0.0,0.0546,1.0,False,qwen3_embedding8,sheared_llama,20
cascade_vs_first_stage,talent_to_job,full,qwen3_embedding8->sheared_llama,qwen3_embedding8,hit@1,230,-0.05217391304347826,-0.1,-0.004347826086956522,0.0378,1.0,False,qwen3_embedding8,sheared_llama,50
cascade_vs_first_stage,talent_to_job,full,qwen3_embedding8->sheared_llama,qwen3_embedding8,hit@1,230,-0.05217391304347826,-0.1,-0.004347826086956522,0.0378,1.0,False,qwen3_embedding8,sheared_llama,100
cascade_vs_first_stage,talent_to_job,full,qwen3_embedding8->snowflake,qwen3_embedding8,hit@1,230,-0.02608695652173913,-0.06521739130434782,0.013043478260869565,0.2357,1.0,False,qwen3_embedding8,snowflake,10
cascade_vs_first_stage,talent_to_job,full,qwen3_embedding8->snowflake,qwen3_embedding8,hit@1,230,-0.034782608695652174,-0.0782608695652174,0.004347826086956522,0.1169,1.0,False,qwen3_embedding8,snowflake,20
cascade_vs_first_stage,talent_to_job,full,qwen3_embedding8->snowflake,qwen3_embedding8,hit@1,230,-0.0391304347826087,-0.0782608695652174,0.0,0.0684,1.0,False,qwen3_embedding8,snowflake,50
cascade_vs_first_stage,talent_to_job,full,qwen3_embedding8->snowflake,qwen3_embedding8,hit@1,230,-0.0391304347826087,-0.0782608695652174,0.0,0.0684,1.0,False,qwen3_embedding8,snowflake,100
cascade_vs_first_stage,talent_to_job,full,qwen4->bge,qwen4,hit@1,230,-0.08695652173913043,-0.13478260869565217,-0.0391304347826087,0.0002,0.1584,False,qwen4,bge,10
cascade_vs_first_stage,talent_to_job,full,qwen4->bge,qwen4,hit@1,230,-0.10434782608695652,-0.14782608695652175,-0.06086956521739131,0.0,0.0,True,qwen4,bge,20
cascade_vs_first_stage,talent_to_job,full,qwen4->bge,qwen4,hit@1,230,-0.11739130434782609,-0.16521739130434782,-0.07391304347826087,0.0,0.0,True,qwen4,bge,50
cascade_vs_first_stage,talent_to_job,full,qwen4->bge,qwen4,hit@1,230,-0.12608695652173912,-0.17391304347826086,-0.08260869565217391,0.0,0.0,True,qwen4,bge,100
cascade_vs_first_stage,talent_to_job,full,qwen4->bge-base,qwen4,hit@1,230,-0.08695652173913043,-0.1391304347826087,-0.034782608695652174,0.0012,0.8724,False,qwen4,bge-base,10
cascade_vs_first_stage,talent_to_job,full,qwen4->bge-base,qwen4,hit@1,230,-0.10869565217391304,-0.1565217391304348,-0.06521739130434782,0.0,0.0,True,qwen4,bge-base,20
cascade_vs_first_stage,talent_to_job,full,qwen4->bge-base,qwen4,hit@1,230,-0.13043478260869565,-0.1782608695652174,-0.08260869565217391,0.0,0.0,True,qwen4,bge-base,50
cascade_vs_first_stage,talent_to_job,full,qwen4->bge-base,qwen4,hit@1,230,-0.12173913043478261,-0.16956521739130434,-0.07391304347826087,0.0,0.0,True,qwen4,bge-base,100
cascade_vs_first_stage,talent_to_job,full,qwen4->bge-large,qwen4,hit@1,230,-0.07391304347826087,-0.12173913043478261,-0.02608695652173913,0.0031,1.0,False,qwen4,bge-large,10
cascade_vs_first_stage,talent_to_job,full,qwen4->bge-large,qwen4,hit@1,230,-0.09130434782608696,-0.14347826086956522,-0.0391304347826087,0.0005,0.378,False,qwen4,bge-large,20
cascade_vs_first_stage,talent_to_job,full,qwen4->bge-large,qwen4,hit@1,230,-0.11739130434782609,-0.16521739130434782,-0.06956521739130435,0.0,0.0,True,qwen4,bge-large,50
cascade_vs_first_stage,talent_to_job,full,qwen4->bge-large,qwen4,hit@1,230,-0.11739130434782609,-0.16521739130434782,-0.06956521739130435,0.0,0.0,True,qwen4,bge-large,100
cascade_vs_first_stage,talent_to_job,full,qwen4->bm25,qwen4,hit@1,230,-0.030434782608695653,-0.08260869565217391,0.021739130434782608,0.2746,1.0,False,qwen4,bm25,10
cascade_vs_first_stage,talent_to_job,full,qwen4->bm25,qwen4,hit@1,230,-0.008695652173913044,-0.06086956521739131,0.043478260869565216,0.8157,1.0,False,qwen4,bm25,20
cascade_vs_first_stage,talent_to_job,full,qwen4->bm25,qwen4,hit@1,230,-0.034782608695652174,-0.08695652173913043,0.017391304347826087,0.2214,1.0,False,qwen4,bm25,50
cascade_vs_first_stage,talent_to_job,full,qwen4->bm25,qwen4,hit@1,230,-0.043478260869565216,-0.09565217391304348,0.008695652173913044,0.1115,1.0,False,qwen4,bm25,100
cascade_vs_first_stage,talent_to_job,full,qwen4->jina,qwen4,hit@1,230,-0.07391304347826087,-0.12173913043478261,-0.02608695652173913,0.0023,1.0,False,qwen4,jina,10
cascade_vs_first_stage,talent_to_job,full,qwen4->jina,qwen4,hit@1,230,-0.0782608695652174,-0.12608695652173912,-0.034782608695652174,0.0014,1.0,False,qwen4,jina,20
cascade_vs_first_stage,talent_to_job,full,qwen4->jina,qwen4,hit@1,230,-0.07391304347826087,-0.12173913043478261,-0.030434782608695653,0.0022,1.0,False,qwen4,jina,50
cascade_vs_first_stage,talent_to_job,full,qwen4->jina,qwen4,hit@1,230,-0.0782608695652174,-0.12608695652173912,-0.034782608695652174,0.0008,0.5920000000000001,False,qwen4,jina,100
cascade_vs_first_stage,talent_to_job,full,qwen4->minilm,qwen4,hit@1,230,-0.05652173913043478,-0.10434782608695652,-0.013043478260869565,0.0168,1.0,False,qwen4,minilm,10
cascade_vs_first_stage,talent_to_job,full,qwen4->minilm,qwen4,hit@1,230,-0.06521739130434782,-0.11304347826086956,-0.017391304347826087,0.0078,1.0,False,qwen4,minilm,20
cascade_vs_first_stage,talent_to_job,full,qwen4->minilm,qwen4,hit@1,230,-0.06086956521739131,-0.11304347826086956,-0.012934782608697234,0.0208,1.0,False,qwen4,minilm,50
cascade_vs_first_stage,talent_to_job,full,qwen4->minilm,qwen4,hit@1,230,-0.05652173913043478,-0.10869565217391304,-0.004347826086956522,0.0356,1.0,False,qwen4,minilm,100
cascade_vs_first_stage,talent_to_job,full,qwen4->mpnet,qwen4,hit@1,230,-0.06956521739130435,-0.11739130434782609,-0.021739130434782608,0.0037,1.0,False,qwen4,mpnet,10
cascade_vs_first_stage,talent_to_job,full,qwen4->mpnet,qwen4,hit@1,230,-0.06956521739130435,-0.11739130434782609,-0.021739130434782608,0.0082,1.0,False,qwen4,mpnet,20
cascade_vs_first_stage,talent_to_job,full,qwen4->mpnet,qwen4,hit@1,230,-0.06956521739130435,-0.12173913043478261,-0.017391304347826087,0.0108,1.0,False,qwen4,mpnet,50
cascade_vs_first_stage,talent_to_job,full,qwen4->mpnet,qwen4,hit@1,230,-0.0782608695652174,-0.13043478260869565,-0.030434782608695653,0.003,1.0,False,qwen4,mpnet,100
cascade_vs_first_stage,talent_to_job,full,qwen4->qwen,qwen4,hit@1,230,0.004347826086956522,-0.0391304347826087,0.04782608695652174,0.9204,1.0,False,qwen4,qwen,10
cascade_vs_first_stage,talent_to_job,full,qwen4->qwen,qwen4,hit@1,230,0.013043478260869565,-0.034782608695652174,0.06086956521739131,0.6402,1.0,False,qwen4,qwen,20
cascade_vs_first_stage,talent_to_job,full,qwen4->qwen,qwen4,hit@1,230,0.004347826086956522,-0.0391304347826087,0.04782608695652174,0.9268,1.0,False,qwen4,qwen,50
cascade_vs_first_stage,talent_to_job,full,qwen4->qwen,qwen4,hit@1,230,0.004347826086956522,-0.0391304347826087,0.04782608695652174,0.9268,1.0,False,qwen4,qwen,100
cascade_vs_first_stage,talent_to_job,full,qwen4->qwen3_embedding,qwen4,hit@1,230,-0.02608695652173913,-0.06956521739130435,0.017391304347826087,0.2836,1.0,False,qwen4,qwen3_embedding,10
cascade_vs_first_stage,talent_to_job,full,qwen4->qwen3_embedding,qwen4,hit@1,230,-0.04782608695652174,-0.09130434782608696,-0.004347826086956522,0.0304,1.0,False,qwen4,qwen3_embedding,20
cascade_vs_first_stage,talent_to_job,full,qwen4->qwen3_embedding,qwen4,hit@1,230,-0.043478260869565216,-0.09130434782608696,0.004347826086956522,0.0896,1.0,False,qwen4,qwen3_embedding,50
cascade_vs_first_stage,talent_to_job,full,qwen4->qwen3_embedding,qwen4,hit@1,230,-0.05217391304347826,-0.1,-0.004347826086956522,0.0392,1.0,False,qwen4,qwen3_embedding,100
cascade_vs_first_stage,talent_to_job,full,qwen4->qwen3_embedding4,qwen4,hit@1,230,-0.017391304347826087,-0.06521739130434782,0.030434782608695653,0.537,1.0,False,qwen4,qwen3_embedding4,10
cascade_vs_first_stage,talent_to_job,full,qwen4->qwen3_embedding4,qwen4,hit@1,230,-0.043478260869565216,-0.09130434782608696,0.004347826086956522,0.0829,1.0,False,qwen4,qwen3_embedding4,20
cascade_vs_first_stage,talent_to_job,full,qwen4->qwen3_embedding4,qwen4,hit@1,230,-0.043478260869565216,-0.09130434782608696,0.004347826086956522,0.0955,1.0,False,qwen4,qwen3_embedding4,50
cascade_vs_first_stage,talent_to_job,full,qwen4->qwen3_embedding4,qwen4,hit@1,230,-0.043478260869565216,-0.09130434782608696,0.004347826086956522,0.0955,1.0,False,qwen4,qwen3_embedding4,100
cascade_vs_first_stage,talent_to_job,full,qwen4->qwen3_embedding8,qwen4,hit@1,230,-0.013043478260869565,-0.06086956521739131,0.034782608695652174,0.6664,1.0,False,qwen4,qwen3_embedding8,10
cascade_vs_first_stage,talent_to_job,full,qwen4->qwen3_embedding8,qwen4,hit@1,230,-0.034782608695652174,-0.08260869565217391,0.017391304347826087,0.1962,1.0,False,qwen4,qwen3_embedding8,20
cascade_vs_first_stage,talent_to_job,full,qwen4->qwen3_embedding8,qwen4,hit@1,230,-0.030434782608695653,-0.0782608695652174,0.021739130434782608,0.2727,1.0,False,qwen4,qwen3_embedding8,50
cascade_vs_first_stage,talent_to_job,full,qwen4->qwen3_embedding8,qwen4,hit@1,230,-0.034782608695652174,-0.08260869565217391,0.013043478260869565,0.1936,1.0,False,qwen4,qwen3_embedding8,100
cascade_vs_first_stage,talent_to_job,full,qwen4->qwen8,qwen4,hit@1,230,0.004347826086956522,-0.0391304347826087,0.04782608695652174,0.9246,1.0,False,qwen4,qwen8,10
cascade_vs_first_stage,talent_to_job,full,qwen4->qwen8,qwen4,hit@1,230,0.004347826086956522,-0.0391304347826087,0.04782608695652174,0.9259,1.0,False,qwen4,qwen8,20
cascade_vs_first_stage,talent_to_job,full,qwen4->qwen8,qwen4,hit@1,230,0.004347826086956522,-0.0391304347826087,0.04782608695652174,0.9259,1.0,False,qwen4,qwen8,50
cascade_vs_first_stage,talent_to_job,full,qwen4->qwen8,qwen4,hit@1,230,0.004347826086956522,-0.0391304347826087,0.04782608695652174,0.9259,1.0,False,qwen4,qwen8,100
cascade_vs_first_stage,talent_to_job,full,qwen4->sheared_llama,qwen4,hit@1,230,-0.06521739130434782,-0.11739130434782609,-0.008695652173913044,0.0232,1.0,False,qwen4,sheared_llama,10
cascade_vs_first_stage,talent_to_job,full,qwen4->sheared_llama,qwen4,hit@1,230,-0.0782608695652174,-0.13043478260869565,-0.02608695652173913,0.0057,1.0,False,qwen4,sheared_llama,20
cascade_vs_first_stage,talent_to_job,full,qwen4->sheared_llama,qwen4,hit@1,230,-0.08260869565217391,-0.1391304347826087,-0.030434782608695653,0.0031,1.0,False,qwen4,sheared_llama,50
cascade_vs_first_stage,talent_to_job,full,qwen4->sheared_llama,qwen4,hit@1,230,-0.08695652173913043,-0.1391304347826087,-0.034782608695652174,0.0016,1.0,False,qwen4,sheared_llama,100
cascade_vs_first_stage,talent_to_job,full,qwen4->snowflake,qwen4,hit@1,230,-0.05652173913043478,-0.10434782608695652,-0.008695652173913044,0.0222,1.0,False,qwen4,snowflake,10
cascade_vs_first_stage,talent_to_job,full,qwen4->snowflake,qwen4,hit@1,230,-0.06956521739130435,-0.11739130434782609,-0.021739130434782608,0.0056,1.0,False,qwen4,snowflake,20
cascade_vs_first_stage,talent_to_job,full,qwen4->snowflake,qwen4,hit@1,230,-0.07391304347826087,-0.12173913043478261,-0.030434782608695653,0.0029,1.0,False,qwen4,snowflake,50
cascade_vs_first_stage,talent_to_job,full,qwen4->snowflake,qwen4,hit@1,230,-0.07391304347826087,-0.12173913043478261,-0.030434782608695653,0.0029,1.0,False,qwen4,snowflake,100
cascade_vs_first_stage,talent_to_job,full,qwen8->bge,qwen8,hit@1,230,-0.09130434782608696,-0.1391304347826087,-0.04782608695652174,0.0002,0.1584,False,qwen8,bge,10
cascade_vs_first_stage,talent_to_job,full,qwen8->bge,qwen8,hit@1,230,-0.09565217391304348,-0.14347826086956522,-0.04782608695652174,0.0001,0.0804,False,qwen8,bge,20
cascade_vs_first_stage,talent_to_job,full,qwen8->bge,qwen8,hit@1,230,-0.12173913043478261,-0.16956521739130434,-0.07391304347826087,0.0,0.0,True,qwen8,bge,50
cascade_vs_first_stage,talent_to_job,full,qwen8->bge,qwen8,hit@1,230,-0.13478260869565217,-0.1826086956521739,-0.08695652173913043,0.0,0.0,True,qwen8,bge,100
cascade_vs_first_stage,talent_to_job,full,qwen8->bge-base,qwen8,hit@1,230,-0.08260869565217391,-0.13043478260869565,-0.034782608695652174,0.0012,0.8724,False,qwen8,bge-base,10
